ImageData,Label
"[[[0.38039216 0.49019608 0.0627451 ]
  [0.39607843 0.49411765 0.09803922]
  [0.28235294 0.36078431 0.12941176]
  ...
  [0.16470588 0.21960784 0.21960784]
  [0.16078431 0.2        0.2       ]
  [0.15294118 0.18823529 0.18431373]]

 [[0.33333333 0.45098039 0.0627451 ]
  [0.35686275 0.46666667 0.08627451]
  [0.2745098  0.36862745 0.10196078]
  ...
  [0.17254902 0.23921569 0.23529412]
  [0.15294118 0.20392157 0.20392157]
  [0.15686275 0.2        0.19607843]]

 [[0.30196078 0.40784314 0.07058824]
  [0.32941176 0.44705882 0.08235294]
  [0.29019608 0.4        0.10588235]
  ...
  [0.16862745 0.23921569 0.23529412]
  [0.17254902 0.23921569 0.23529412]
  [0.17647059 0.23137255 0.23137255]]

 ...

 [[0.0627451  0.0627451  0.05490196]
  [0.07843137 0.09019608 0.07058824]
  [0.08235294 0.10196078 0.07058824]
  ...
  [0.23137255 0.3254902  0.23921569]
  [0.25098039 0.34117647 0.23921569]
  [0.19607843 0.25490196 0.18823529]]

 [[0.04705882 0.04705882 0.03921569]
  [0.0627451  0.07058824 0.05098039]
  [0.07058824 0.09019608 0.0627451 ]
  ...
  [0.22352941 0.31764706 0.24705882]
  [0.23529412 0.3254902  0.24313725]
  [0.19215686 0.25098039 0.19215686]]

 [[0.04705882 0.05098039 0.03137255]
  [0.05098039 0.05098039 0.03921569]
  [0.05490196 0.0627451  0.04705882]
  ...
  [0.18039216 0.25098039 0.21176471]
  [0.18431373 0.25490196 0.21960784]
  [0.18431373 0.23137255 0.2       ]]]",Rust
"[[[0.51372549 0.64705882 0.51764706]
  [0.52941176 0.65098039 0.52156863]
  [0.51764706 0.63137255 0.5254902 ]
  ...
  [0.59607843 0.74117647 0.57647059]
  [0.60392157 0.75294118 0.58039216]
  [0.58823529 0.74117647 0.56470588]]

 [[0.51372549 0.64705882 0.52156863]
  [0.50588235 0.62745098 0.50588235]
  [0.53333333 0.65098039 0.5372549 ]
  ...
  [0.61568627 0.76078431 0.6       ]
  [0.62745098 0.76470588 0.61568627]
  [0.60784314 0.75686275 0.59215686]]

 [[0.52941176 0.64705882 0.5254902 ]
  [0.52156863 0.64313725 0.52156863]
  [0.54901961 0.67058824 0.5372549 ]
  ...
  [0.60392157 0.74509804 0.60392157]
  [0.61960784 0.76078431 0.61176471]
  [0.6        0.74509804 0.58039216]]

 ...

 [[0.7254902  0.81568627 0.56862745]
  [0.77647059 0.88627451 0.68235294]
  [0.82352941 0.9254902  0.79215686]
  ...
  [0.23921569 0.36862745 0.17254902]
  [0.21960784 0.34901961 0.14117647]
  [0.21960784 0.33333333 0.1372549 ]]

 [[0.77254902 0.85490196 0.64313725]
  [0.81960784 0.91372549 0.75294118]
  [0.84705882 0.94117647 0.82745098]
  ...
  [0.23137255 0.36470588 0.16078431]
  [0.22352941 0.34901961 0.13333333]
  [0.21176471 0.3254902  0.13333333]]

 [[0.79607843 0.87843137 0.67058824]
  [0.83137255 0.9254902  0.76862745]
  [0.85490196 0.94901961 0.83137255]
  ...
  [0.23137255 0.35294118 0.15294118]
  [0.20784314 0.32156863 0.1254902 ]
  [0.20784314 0.32156863 0.13333333]]]",Rust
"[[[0.04313725 0.0745098  0.04313725]
  [0.05490196 0.09411765 0.04313725]
  [0.07058824 0.13333333 0.04705882]
  ...
  [0.04313725 0.05098039 0.03137255]
  [0.04313725 0.05098039 0.02745098]
  [0.03529412 0.03921569 0.02352941]]

 [[0.04313725 0.07058824 0.03529412]
  [0.09411765 0.16862745 0.08235294]
  [0.09411765 0.18431373 0.05490196]
  ...
  [0.04705882 0.05882353 0.03137255]
  [0.04705882 0.05882353 0.03137255]
  [0.03529412 0.03921569 0.02745098]]

 [[0.04313725 0.0745098  0.02352941]
  [0.05490196 0.10980392 0.04313725]
  [0.06666667 0.1254902  0.04313725]
  ...
  [0.0627451  0.08235294 0.03921569]
  [0.05490196 0.0745098  0.03137255]
  [0.03921569 0.04705882 0.02745098]]

 ...

 [[0.5254902  0.57647059 0.45490196]
  [0.45882353 0.49019608 0.23529412]
  [0.62745098 0.62352941 0.31764706]
  ...
  [0.21176471 0.34901961 0.09803922]
  [0.25882353 0.38039216 0.11372549]
  [0.15686275 0.24313725 0.0745098 ]]

 [[0.47058824 0.50196078 0.37647059]
  [0.50196078 0.50980392 0.32156863]
  [0.76078431 0.71764706 0.38823529]
  ...
  [0.29803922 0.4627451  0.16862745]
  [0.24313725 0.39607843 0.15294118]
  [0.16470588 0.26666667 0.10980392]]

 [[0.39215686 0.43921569 0.2745098 ]
  [0.44313725 0.47058824 0.29019608]
  [0.42352941 0.41568627 0.23137255]
  ...
  [0.39607843 0.56862745 0.29019608]
  [0.37647059 0.55294118 0.2745098 ]
  [0.21960784 0.34117647 0.14117647]]]",Rust
"[[[0.99607843 1.         0.73333333]
  [0.99607843 1.         0.7254902 ]
  [0.98431373 0.99215686 0.70980392]
  ...
  [0.34901961 0.44313725 0.20392157]
  [0.34509804 0.44705882 0.20784314]
  [0.34509804 0.43137255 0.19215686]]

 [[0.99607843 1.         0.73333333]
  [0.99607843 1.         0.7254902 ]
  [0.98823529 0.99215686 0.70980392]
  ...
  [0.35686275 0.43921569 0.20784314]
  [0.35686275 0.43137255 0.2       ]
  [0.34117647 0.41176471 0.16862745]]

 [[1.         1.         0.74901961]
  [0.99607843 1.         0.73333333]
  [0.98823529 0.99607843 0.70980392]
  ...
  [0.37647059 0.43529412 0.21176471]
  [0.36470588 0.41568627 0.19215686]
  [0.33333333 0.38823529 0.15294118]]

 ...

 [[0.54509804 0.64705882 0.5254902 ]
  [0.54901961 0.65098039 0.54901961]
  [0.54117647 0.64313725 0.5372549 ]
  ...
  [0.25490196 0.27058824 0.13333333]
  [0.23529412 0.2745098  0.1254902 ]
  [0.29803922 0.37647059 0.18039216]]

 [[0.55686275 0.6627451  0.54901961]
  [0.57647059 0.6745098  0.58431373]
  [0.56862745 0.67058824 0.57647059]
  ...
  [0.28235294 0.29411765 0.14901961]
  [0.24705882 0.2627451  0.13333333]
  [0.31372549 0.37254902 0.19215686]]

 [[0.57254902 0.6745098  0.58039216]
  [0.59215686 0.69019608 0.60392157]
  [0.60784314 0.69803922 0.61960784]
  ...
  [0.32156863 0.34509804 0.17254902]
  [0.28627451 0.29411765 0.16078431]
  [0.32156863 0.38039216 0.2       ]]]",Rust
"[[[0.54117647 0.36470588 0.31764706]
  [0.51372549 0.31764706 0.29411765]
  [0.48627451 0.37254902 0.29803922]
  ...
  [0.4        0.59215686 0.42745098]
  [0.36470588 0.54117647 0.3372549 ]
  [0.36862745 0.53333333 0.3254902 ]]

 [[0.49411765 0.43529412 0.3254902 ]
  [0.49019608 0.42745098 0.30588235]
  [0.49411765 0.50980392 0.32941176]
  ...
  [0.40784314 0.59215686 0.44705882]
  [0.37647059 0.54901961 0.36078431]
  [0.38431373 0.54901961 0.36078431]]

 [[0.46666667 0.55686275 0.34901961]
  [0.4745098  0.56862745 0.3372549 ]
  [0.47058824 0.56470588 0.34509804]
  ...
  [0.29411765 0.47058824 0.31372549]
  [0.25098039 0.42352941 0.22745098]
  [0.25490196 0.41960784 0.22745098]]

 ...

 [[0.25490196 0.41568627 0.21960784]
  [0.25882353 0.42352941 0.22352941]
  [0.26666667 0.43137255 0.22745098]
  ...
  [0.69411765 0.40784314 0.4627451 ]
  [0.67058824 0.36862745 0.41960784]
  [0.63921569 0.32941176 0.38431373]]

 [[0.25098039 0.40392157 0.21176471]
  [0.25490196 0.41568627 0.21568627]
  [0.2627451  0.42352941 0.22352941]
  ...
  [0.67843137 0.37647059 0.42745098]
  [0.65882353 0.34509804 0.39607843]
  [0.62352941 0.30980392 0.36078431]]

 [[0.23529412 0.38823529 0.19607843]
  [0.23921569 0.4        0.20392157]
  [0.24705882 0.41960784 0.21176471]
  ...
  [0.66666667 0.36470588 0.40784314]
  [0.64705882 0.34509804 0.38431373]
  [0.63529412 0.3254902  0.36862745]]]",Rust
"[[[0.2745098  0.5254902  0.21960784]
  [0.27058824 0.52156863 0.22352941]
  [0.26666667 0.51372549 0.24705882]
  ...
  [0.46666667 0.63137255 0.43137255]
  [0.47058824 0.62745098 0.42745098]
  [0.48627451 0.65490196 0.44313725]]

 [[0.2627451  0.50588235 0.21176471]
  [0.25490196 0.50196078 0.2       ]
  [0.25882353 0.49803922 0.24705882]
  ...
  [0.4745098  0.64705882 0.45098039]
  [0.48235294 0.65098039 0.44705882]
  [0.49019608 0.65490196 0.4627451 ]]

 [[0.24313725 0.48235294 0.19215686]
  [0.22745098 0.47058824 0.17647059]
  [0.22745098 0.46666667 0.21176471]
  ...
  [0.48627451 0.6627451  0.47058824]
  [0.49019608 0.6627451  0.47843137]
  [0.50196078 0.6627451  0.49803922]]

 ...

 [[0.33333333 0.52941176 0.18823529]
  [0.35686275 0.53333333 0.21960784]
  [0.3372549  0.51372549 0.25098039]
  ...
  [0.99607843 0.97647059 0.83921569]
  [0.97254902 0.9372549  0.76078431]
  [0.92156863 0.90196078 0.70980392]]

 [[0.39215686 0.57254902 0.19607843]
  [0.41176471 0.56470588 0.22745098]
  [0.37647059 0.5372549  0.25882353]
  ...
  [0.95686275 0.9372549  0.76470588]
  [0.93333333 0.92941176 0.74117647]
  [0.92156863 0.90980392 0.72156863]]

 [[0.43921569 0.6        0.19215686]
  [0.42745098 0.56470588 0.21568627]
  [0.35294118 0.49411765 0.21568627]
  ...
  [0.88235294 0.88235294 0.7254902 ]
  [0.89803922 0.90588235 0.73333333]
  [0.91764706 0.90588235 0.7372549 ]]]",Rust
"[[[0.41176471 0.52941176 0.25098039]
  [0.44705882 0.55294118 0.28627451]
  [0.60392157 0.67058824 0.4627451 ]
  ...
  [0.58431373 0.67843137 0.50980392]
  [0.56862745 0.69019608 0.51372549]
  [0.5372549  0.6745098  0.4627451 ]]

 [[0.41176471 0.5254902  0.25490196]
  [0.43529412 0.54509804 0.2745098 ]
  [0.60784314 0.6627451  0.44313725]
  ...
  [0.58039216 0.70980392 0.51372549]
  [0.58823529 0.7254902  0.5254902 ]
  [0.55686275 0.70196078 0.4745098 ]]

 [[0.43137255 0.54117647 0.27058824]
  [0.42352941 0.5372549  0.2627451 ]
  [0.56470588 0.62352941 0.38039216]
  ...
  [0.57254902 0.70196078 0.51372549]
  [0.54901961 0.69803922 0.48627451]
  [0.50980392 0.66666667 0.43529412]]

 ...

 [[0.58823529 0.71372549 0.49803922]
  [0.63137255 0.76078431 0.5372549 ]
  [0.61960784 0.75294118 0.51764706]
  ...
  [0.12941176 0.22352941 0.07058824]
  [0.1254902  0.21960784 0.06666667]
  [0.1254902  0.22352941 0.06666667]]

 [[0.6        0.70980392 0.5254902 ]
  [0.63921569 0.75686275 0.56470588]
  [0.61960784 0.75294118 0.5372549 ]
  ...
  [0.12941176 0.22745098 0.07058824]
  [0.12156863 0.21960784 0.06666667]
  [0.1254902  0.22352941 0.07058824]]

 [[0.58431373 0.68627451 0.51372549]
  [0.63137255 0.74901961 0.56078431]
  [0.63529412 0.76470588 0.56470588]
  ...
  [0.1254902  0.22745098 0.07058824]
  [0.1254902  0.22352941 0.06666667]
  [0.12941176 0.22745098 0.0745098 ]]]",Rust
"[[[0.75686275 0.8745098  0.70196078]
  [0.79215686 0.90980392 0.71764706]
  [0.74509804 0.8745098  0.63529412]
  ...
  [0.41960784 0.6        0.39607843]
  [0.34901961 0.55294118 0.34901961]
  [0.33333333 0.53333333 0.34901961]]

 [[0.7254902  0.85098039 0.67058824]
  [0.76078431 0.88235294 0.67843137]
  [0.7254902  0.85882353 0.61960784]
  ...
  [0.44313725 0.61568627 0.40784314]
  [0.44313725 0.61568627 0.41568627]
  [0.38039216 0.57254902 0.36470588]]

 [[0.66666667 0.8        0.60392157]
  [0.70196078 0.82745098 0.61960784]
  [0.68627451 0.82352941 0.58431373]
  ...
  [0.33333333 0.52156863 0.3372549 ]
  [0.41568627 0.58039216 0.37647059]
  [0.46666667 0.62352941 0.41568627]]

 ...

 [[0.70980392 0.82745098 0.89019608]
  [0.65882353 0.76078431 0.78431373]
  [0.64705882 0.73333333 0.74901961]
  ...
  [0.41568627 0.61568627 0.52156863]
  [0.40392157 0.56862745 0.4627451 ]
  [0.36862745 0.53333333 0.42352941]]

 [[0.71764706 0.83529412 0.90588235]
  [0.6745098  0.77647059 0.80784314]
  [0.64705882 0.7372549  0.74901961]
  ...
  [0.4        0.61176471 0.52941176]
  [0.37254902 0.54117647 0.44705882]
  [0.34509804 0.50196078 0.4       ]]

 [[0.73333333 0.85490196 0.92941176]
  [0.68627451 0.80392157 0.84313725]
  [0.65098039 0.75686275 0.77254902]
  ...
  [0.40784314 0.62352941 0.51764706]
  [0.37254902 0.54901961 0.43921569]
  [0.34117647 0.50196078 0.4       ]]]",Rust
"[[[0.25490196 0.14901961 0.09411765]
  [0.23529412 0.14117647 0.07843137]
  [0.23137255 0.12941176 0.07058824]
  ...
  [0.16862745 0.24313725 0.0627451 ]
  [0.16862745 0.24313725 0.0627451 ]
  [0.16078431 0.23529412 0.05882353]]

 [[0.24313725 0.15686275 0.09019608]
  [0.21176471 0.12941176 0.06666667]
  [0.20392157 0.11764706 0.05882353]
  ...
  [0.17254902 0.24313725 0.0627451 ]
  [0.16470588 0.24313725 0.0627451 ]
  [0.15686275 0.23137255 0.0627451 ]]

 [[0.20784314 0.13333333 0.0745098 ]
  [0.18823529 0.11372549 0.05490196]
  [0.17254902 0.10980392 0.05098039]
  ...
  [0.16862745 0.24705882 0.06666667]
  [0.16078431 0.24705882 0.06666667]
  [0.15294118 0.22745098 0.05490196]]

 ...

 [[0.15686275 0.10588235 0.0745098 ]
  [0.14901961 0.09411765 0.0627451 ]
  [0.15686275 0.10196078 0.06666667]
  ...
  [0.10588235 0.14509804 0.03921569]
  [0.10980392 0.15294118 0.03921569]
  [0.10980392 0.14901961 0.04313725]]

 [[0.14509804 0.09019608 0.0627451 ]
  [0.14509804 0.09019608 0.05882353]
  [0.15294118 0.10980392 0.07058824]
  ...
  [0.10588235 0.14509804 0.03921569]
  [0.10980392 0.14901961 0.04313725]
  [0.10980392 0.14509804 0.04313725]]

 [[0.1372549  0.08627451 0.05490196]
  [0.13333333 0.09803922 0.05882353]
  [0.14117647 0.1254902  0.06666667]
  ...
  [0.10588235 0.14509804 0.03921569]
  [0.10588235 0.14509804 0.03921569]
  [0.10588235 0.14509804 0.03921569]]]",Rust
"[[[0.58039216 0.7372549  0.45882353]
  [0.4627451  0.59607843 0.35686275]
  [0.31764706 0.4        0.21960784]
  ...
  [0.79607843 0.81960784 0.51764706]
  [0.81960784 0.79607843 0.54509804]
  [0.86666667 0.90588235 0.53333333]]

 [[0.58823529 0.74901961 0.48235294]
  [0.44705882 0.58431373 0.35294118]
  [0.3254902  0.41176471 0.23921569]
  ...
  [0.63921569 0.58431373 0.44313725]
  [0.67843137 0.63921569 0.43921569]
  [0.8        0.85490196 0.40784314]]

 [[0.64705882 0.77647059 0.56078431]
  [0.45098039 0.58039216 0.36078431]
  [0.32156863 0.41176471 0.23529412]
  ...
  [0.5372549  0.42352941 0.41568627]
  [0.6        0.55686275 0.33333333]
  [0.70588235 0.72941176 0.33333333]]

 ...

 [[0.4627451  0.63529412 0.34901961]
  [0.4627451  0.64705882 0.35686275]
  [0.44313725 0.63921569 0.34117647]
  ...
  [0.10196078 0.18431373 0.09803922]
  [0.10196078 0.18039216 0.09411765]
  [0.09803922 0.17254902 0.09019608]]

 [[0.43137255 0.59607843 0.31372549]
  [0.44705882 0.61568627 0.33333333]
  [0.46666667 0.65098039 0.35686275]
  ...
  [0.08627451 0.16470588 0.07843137]
  [0.09411765 0.16862745 0.08627451]
  [0.11372549 0.19215686 0.10196078]]

 [[0.40392157 0.56078431 0.28235294]
  [0.44313725 0.6        0.32156863]
  [0.4627451  0.64313725 0.35686275]
  ...
  [0.10980392 0.19215686 0.09411765]
  [0.14509804 0.21960784 0.12156863]
  [0.18431373 0.25490196 0.16078431]]]",Rust
"[[[0.23529412 0.30588235 0.25098039]
  [0.2627451  0.3372549  0.2745098 ]
  [0.2745098  0.34901961 0.27843137]
  ...
  [0.62745098 0.6627451  0.45882353]
  [0.54509804 0.58431373 0.42352941]
  [0.43921569 0.49411765 0.37647059]]

 [[0.25098039 0.3254902  0.2745098 ]
  [0.29411765 0.36078431 0.29411765]
  [0.30980392 0.36470588 0.29019608]
  ...
  [0.61568627 0.65098039 0.45490196]
  [0.52941176 0.57254902 0.41960784]
  [0.42745098 0.48627451 0.36862745]]

 [[0.27058824 0.34901961 0.30588235]
  [0.31764706 0.38039216 0.32156863]
  [0.3254902  0.36470588 0.29019608]
  ...
  [0.6        0.63529412 0.44705882]
  [0.50980392 0.55686275 0.41176471]
  [0.41176471 0.4745098  0.35686275]]

 ...

 [[0.54509804 0.54117647 0.45490196]
  [0.54117647 0.5372549  0.43137255]
  [0.48627451 0.49019608 0.37647059]
  ...
  [0.26666667 0.3372549  0.22745098]
  [0.28235294 0.34117647 0.22745098]
  [0.29803922 0.34901961 0.23921569]]

 [[0.54901961 0.5372549  0.45098039]
  [0.50980392 0.50588235 0.39215686]
  [0.43921569 0.45490196 0.34117647]
  ...
  [0.2627451  0.33333333 0.22352941]
  [0.28627451 0.34901961 0.23529412]
  [0.31372549 0.35686275 0.25098039]]

 [[0.54901961 0.52941176 0.44313725]
  [0.47843137 0.47843137 0.36862745]
  [0.40784314 0.42745098 0.30980392]
  ...
  [0.27058824 0.34117647 0.22745098]
  [0.29803922 0.35294118 0.24313725]
  [0.3254902  0.36470588 0.25882353]]]",Rust
"[[[0.94117647 0.99607843 0.84705882]
  [0.91372549 0.98039216 0.81176471]
  [0.8745098  0.96078431 0.76862745]
  ...
  [0.45490196 0.57647059 0.29803922]
  [0.45490196 0.59215686 0.30196078]
  [0.49019608 0.62745098 0.34901961]]

 [[0.9372549  0.99215686 0.84313725]
  [0.92156863 0.98431373 0.82352941]
  [0.88627451 0.96862745 0.78823529]
  ...
  [0.45098039 0.58039216 0.28235294]
  [0.46666667 0.6        0.31372549]
  [0.47843137 0.61960784 0.34117647]]

 [[0.93333333 0.99215686 0.84705882]
  [0.92941176 0.98823529 0.83137255]
  [0.90588235 0.97254902 0.80392157]
  ...
  [0.45882353 0.58823529 0.29803922]
  [0.47058824 0.6        0.32156863]
  [0.46666667 0.6        0.31764706]]

 ...

 [[0.56862745 0.70196078 0.34509804]
  [0.55294118 0.67058824 0.31764706]
  [0.51764706 0.64705882 0.27058824]
  ...
  [0.44313725 0.57254902 0.39607843]
  [0.43529412 0.56470588 0.38431373]
  [0.45882353 0.58039216 0.41960784]]

 [[0.52156863 0.65882353 0.28627451]
  [0.50980392 0.64705882 0.27058824]
  [0.50196078 0.64313725 0.24705882]
  ...
  [0.4627451  0.58431373 0.43529412]
  [0.48235294 0.60392157 0.44313725]
  [0.48235294 0.60392157 0.44705882]]

 [[0.50980392 0.65490196 0.2745098 ]
  [0.50196078 0.63529412 0.2627451 ]
  [0.47843137 0.61960784 0.22352941]
  ...
  [0.42745098 0.55294118 0.39215686]
  [0.46666667 0.58823529 0.43137255]
  [0.47843137 0.59607843 0.44705882]]]",Rust
"[[[0.58823529 0.76862745 0.63529412]
  [0.58823529 0.78039216 0.67843137]
  [0.57647059 0.78823529 0.68627451]
  ...
  [0.67058824 0.82745098 0.71372549]
  [0.65490196 0.82352941 0.70980392]
  [0.65490196 0.82352941 0.71372549]]

 [[0.58431373 0.76078431 0.64705882]
  [0.58823529 0.77254902 0.68627451]
  [0.58431373 0.78823529 0.70196078]
  ...
  [0.65490196 0.82352941 0.70980392]
  [0.65098039 0.82352941 0.70588235]
  [0.65490196 0.82745098 0.71372549]]

 [[0.57254902 0.74901961 0.64313725]
  [0.56078431 0.75686275 0.66666667]
  [0.56078431 0.76470588 0.67843137]
  ...
  [0.63921569 0.80392157 0.6745098 ]
  [0.63529412 0.80784314 0.67843137]
  [0.63921569 0.81176471 0.67843137]]

 ...

 [[0.58823529 0.6        0.56078431]
  [0.54509804 0.56078431 0.50588235]
  [0.49803922 0.51764706 0.4627451 ]
  ...
  [0.48627451 0.60392157 0.44313725]
  [0.48235294 0.62745098 0.43529412]
  [0.49019608 0.64313725 0.44705882]]

 [[0.60392157 0.61960784 0.58039216]
  [0.54509804 0.56078431 0.50588235]
  [0.48235294 0.50980392 0.44705882]
  ...
  [0.49411765 0.60784314 0.4627451 ]
  [0.49411765 0.62745098 0.45882353]
  [0.47843137 0.63529412 0.43529412]]

 [[0.58431373 0.61176471 0.58039216]
  [0.51764706 0.54901961 0.50196078]
  [0.46666667 0.49803922 0.43137255]
  ...
  [0.47058824 0.59607843 0.42745098]
  [0.48627451 0.61960784 0.45490196]
  [0.48235294 0.63137255 0.44705882]]]",Rust
"[[[0.65882353 0.67058824 0.41176471]
  [0.60392157 0.63921569 0.38039216]
  [0.6        0.65490196 0.41176471]
  ...
  [0.50588235 0.5372549  0.34117647]
  [0.50588235 0.50980392 0.38823529]
  [0.48235294 0.45882353 0.26666667]]

 [[0.6627451  0.69019608 0.42745098]
  [0.62745098 0.67058824 0.40392157]
  [0.62745098 0.67843137 0.43137255]
  ...
  [0.49019608 0.47843137 0.38039216]
  [0.45490196 0.41176471 0.25882353]
  [0.50588235 0.48235294 0.23529412]]

 [[0.65882353 0.69019608 0.43137255]
  [0.6        0.6627451  0.39215686]
  [0.56470588 0.62745098 0.35686275]
  ...
  [0.47843137 0.43137255 0.30588235]
  [0.4745098  0.49411765 0.23137255]
  [0.70588235 0.7254902  0.49803922]]

 ...

 [[0.17254902 0.23529412 0.11764706]
  [0.21568627 0.24313725 0.1372549 ]
  [0.3254902  0.30588235 0.16862745]
  ...
  [0.19215686 0.25490196 0.11372549]
  [0.18039216 0.25098039 0.10980392]
  [0.17647059 0.25098039 0.09803922]]

 [[0.18431373 0.22745098 0.10980392]
  [0.16862745 0.2        0.09803922]
  [0.30196078 0.33333333 0.16862745]
  ...
  [0.16470588 0.23529412 0.11372549]
  [0.16078431 0.23529412 0.08627451]
  [0.17254902 0.24705882 0.09411765]]

 [[0.21960784 0.2745098  0.13333333]
  [0.23529412 0.32156863 0.1372549 ]
  [0.36862745 0.45098039 0.2       ]
  ...
  [0.16078431 0.24705882 0.09803922]
  [0.15294118 0.23921569 0.08235294]
  [0.16078431 0.24313725 0.10196078]]]",Rust
"[[[0.3372549  0.43921569 0.30588235]
  [0.30980392 0.43137255 0.2745098 ]
  [0.31764706 0.43921569 0.23529412]
  ...
  [0.61176471 0.69803922 0.45098039]
  [0.56862745 0.66666667 0.33333333]
  [0.57647059 0.69411765 0.28235294]]

 [[0.29803922 0.41568627 0.23529412]
  [0.30196078 0.42745098 0.18823529]
  [0.32941176 0.42745098 0.18039216]
  ...
  [0.70588235 0.78431373 0.56862745]
  [0.67058824 0.72156863 0.54117647]
  [0.65882353 0.69411765 0.47843137]]

 [[0.30196078 0.41568627 0.19215686]
  [0.31372549 0.39215686 0.17647059]
  [0.29803922 0.32941176 0.22745098]
  ...
  [0.70980392 0.82352941 0.58039216]
  [0.74901961 0.81960784 0.61568627]
  [0.83529412 0.73333333 0.60784314]]

 ...

 [[0.54117647 0.64313725 0.36862745]
  [0.52941176 0.64705882 0.37254902]
  [0.44313725 0.56078431 0.35686275]
  ...
  [0.41960784 0.59215686 0.18039216]
  [0.58823529 0.71764706 0.29411765]
  [0.60392157 0.72156863 0.32941176]]

 [[0.48627451 0.57647059 0.31764706]
  [0.50196078 0.60392157 0.35686275]
  [0.47843137 0.57254902 0.40392157]
  ...
  [0.46666667 0.62745098 0.21176471]
  [0.60392157 0.73333333 0.30588235]
  [0.60392157 0.7254902  0.32156863]]

 [[0.43529412 0.52156863 0.28235294]
  [0.45882353 0.55686275 0.31372549]
  [0.46666667 0.54901961 0.39607843]
  ...
  [0.44705882 0.61568627 0.19607843]
  [0.59607843 0.7254902  0.30196078]
  [0.60392157 0.7254902  0.3254902 ]]]",Rust
"[[[0.13333333 0.16470588 0.09411765]
  [0.30588235 0.36862745 0.2745098 ]
  [0.34509804 0.43921569 0.25098039]
  ...
  [0.30196078 0.44705882 0.14901961]
  [0.23137255 0.39215686 0.10980392]
  [0.23921569 0.38431373 0.10980392]]

 [[0.1372549  0.18823529 0.09803922]
  [0.29019608 0.35686275 0.25098039]
  [0.36862745 0.46666667 0.27843137]
  ...
  [0.27843137 0.43529412 0.1372549 ]
  [0.24313725 0.4        0.11372549]
  [0.23529412 0.38823529 0.10980392]]

 [[0.1254902  0.16862745 0.08235294]
  [0.2        0.25882353 0.16470588]
  [0.36862745 0.4627451  0.28627451]
  ...
  [0.25098039 0.41176471 0.11372549]
  [0.23529412 0.39215686 0.10588235]
  [0.23137255 0.39215686 0.10196078]]

 ...

 [[0.42745098 0.5372549  0.4       ]
  [0.34117647 0.47058824 0.30588235]
  [0.34509804 0.48235294 0.2745098 ]
  ...
  [0.26666667 0.35686275 0.1254902 ]
  [0.24705882 0.32156863 0.11764706]
  [0.24313725 0.30196078 0.11372549]]

 [[0.38431373 0.50588235 0.34117647]
  [0.3372549  0.46666667 0.29803922]
  [0.34509804 0.48627451 0.29803922]
  ...
  [0.29411765 0.38039216 0.14901961]
  [0.25882353 0.3372549  0.12156863]
  [0.23529412 0.30980392 0.11372549]]

 [[0.38039216 0.51372549 0.35294118]
  [0.33333333 0.4627451  0.29803922]
  [0.37647059 0.49019608 0.30980392]
  ...
  [0.34901961 0.41176471 0.15294118]
  [0.27843137 0.3372549  0.13333333]
  [0.25490196 0.3254902  0.11764706]]]",Rust
